energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,music_features,uri
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,string
,,,,,,,,,,,,class,meta
0.987,0.427,105.523,0.0653,0.00204,0.00731,3.0,0.496,0.0,313932.0,-3.103,0.288,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7ucFoRbiHn7SOVfHFHRjbE
0.964,0.127,105.62,0.0989,0.00386,0.00514,4.0,0.413,5.0,527892.0,-4.5,0.31,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:61MvWKeLK4tjdSuuB8y8B8
0.477,0.105,106.957,0.0373,0.838,0.0,4.0,0.378,0.0,271625.0,-6.276,0.277,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1p45FzpjdhUK3iA05SrN2D
0.903,0.0497,91.22,0.195,0.00149,0.0426,4.0,0.704,0.0,196667.0,-4.885,0.592,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:76yjNTMsef12pt2OPmRW0U
0.871,0.115,129.938,0.0452,3.51e-05,0.136,4.0,0.486,8.0,281582.0,-6.361,0.172,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7rfN8SUWxZSeaJFFzM6TP5
0.884,0.189,117.051,0.0749,9.14e-05,0.000106,4.0,0.579,2.0,242618.0,-4.59,0.366,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7n7vOMQgUkE6mvyxU4PVUm
0.953,0.287,143.914,0.0512,0.000119,4.42e-05,4.0,0.493,10.0,152187.0,-3.812,0.683,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:77NpdcM6UCELVwOOVqzu88
0.933,0.0784,135.977,0.121,0.00028,0.00643,4.0,0.271,9.0,317191.0,-4.544,0.0773,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3mEExxNbWKdTJImI7KTvU0
0.927,0.0931,160.031,0.228,0.027,0.0,4.0,0.446,2.0,299016.0,-3.727,0.274,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6SeFPYWv9lIlSWanyEDYf5
0.953,0.0854,145.012,0.277,0.00865,0.0,4.0,0.489,11.0,240493.0,-6.026,0.156,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:423ezgdkyIGwVrE02q5hMx
0.895,0.244,187.079,0.0616,5.04e-06,3.53e-06,4.0,0.358,7.0,191227.0,-5.397,0.351,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0pMhyiOrQr6oir8DY2lBAK
0.937,0.234,118.026,0.0897,0.00032,0.0,4.0,0.45,9.0,254031.0,-3.589,0.174,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4PsT0F7EY48efAQ1HYQ0wp
0.92,0.0941,194.914,0.0982,9.17e-06,0.0,4.0,0.36,10.0,209813.0,-4.47,0.355,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:04K7XY6Ev4WiUVv2ysyw7b
0.886,0.138,135.058,0.0574,0.0017,0.00506,4.0,0.555,1.0,151497.0,-5.094,0.303,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2SwW5a71vQZa16HCZyl9rk
0.682,0.105,135.016,0.081,0.0124,0.0233,4.0,0.693,2.0,288493.0,-7.772,0.206,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2C6doYBvhQSYclTqpl5oJF
0.666,0.114,173.923,0.0426,0.00346,0.0622,4.0,0.383,0.0,365479.0,-4.977,0.12,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6nyEo8xc3yInahK4dxS8QP
0.66,0.117,75.001,0.066,0.254,0.463,4.0,0.642,5.0,196206.0,-8.663,0.629,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1aEL7VJYBnruX24rmQUgnT
0.674,0.1,119.93,0.0285,0.0238,0.000303,4.0,0.619,4.0,192522.0,-6.545,0.584,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4dTXuXfI4u91uIB3QZYqfv
0.175,0.14,119.813,0.0358,0.962,0.00145,3.0,0.354,7.0,245551.0,-11.442,0.201,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0dX7idX80Cc1967CDTySBs
0.489,0.112,80.015,0.0737,0.864,0.0355,4.0,0.506,0.0,266031.0,-9.706,0.0621,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0Y8K3VOqUEOm1ciD1Gzk2Z
0.666,0.189,107.915,0.0295,0.0412,6.61e-05,4.0,0.501,9.0,340663.0,-5.34,0.243,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5XKMBzWzALaSS9UtPMd5ir
0.586,0.112,115.445,0.0321,0.0013,0.000167,3.0,0.53,4.0,242155.0,-6.761,0.155,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1BAAmnJ2Ei5fCXAZjBQRY1
0.707,0.0977,151.994,0.0335,7.26e-06,0.00435,4.0,0.302,8.0,250958.0,-5.681,0.078,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7gcLA8dBxqF4B9OfW9EYxZ
0.519,0.0809,90.997,0.0283,0.00715,0.00084,4.0,0.535,4.0,278413.0,-6.108,0.122,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4EOF63CyjLoWVee0sndqpW
0.948,0.111,159.942,0.35,0.000216,0.371,4.0,0.503,6.0,405212.0,-5.903,0.245,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7I8MCiM3A4xvnM6zIiuMZn
0.932,0.323,186.074,0.0854,1.95e-05,0.00062,4.0,0.361,7.0,289095.0,-4.905,0.438,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0Uiqplbhwnvl9txEppdWJv
0.942,0.135,149.957,0.186,0.000908,0.0286,4.0,0.263,7.0,318160.0,-8.518,0.172,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2ldX63XMX8R8ENHT4OZiBH
0.786,0.382,146.188,0.0451,0.00186,0.0531,4.0,0.417,2.0,298107.0,-6.092,0.182,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:51AjJaDJYIZCq234ycrm2a
0.88,0.0824,92.358,0.0309,9.59e-05,0.00614,4.0,0.513,7.0,269533.0,-4.69,0.495,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:60fUDmIWuKhngaeBIVhqIV
0.942,0.349,104.969,0.0487,0.000637,0.00205,4.0,0.597,2.0,268583.0,-4.627,0.503,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7lt4K9LqL1KgBgxl6Ly3Ud
0.863,0.299,134.983,0.0543,1.96e-05,0.000714,4.0,0.511,10.0,255222.0,-7.21,0.565,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5o6z2MBmQ9W1OhEycizdW5
0.792,0.211,89.966,0.0281,0.00297,1.68e-05,4.0,0.556,7.0,362093.0,-5.62,0.269,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3ZXZ9RMsznqgyHnyq0K5FL
0.967,0.0731,75.003,0.136,8.41e-05,0.013,4.0,0.317,4.0,312722.0,-6.128,0.151,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7wrQTNa4QpmntbA8N0IDAn
0.956,0.138,107.979,0.0968,3.59e-06,0.000478,3.0,0.466,3.0,300778.0,-5.452,0.156,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3PwKYa2i1d4rQ0eZUhKQzj
0.858,0.111,90.91,0.0464,0.00348,0.037,4.0,0.404,11.0,364640.0,-6.641,0.248,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2cQkslUQT9nyvmMNTftd4S
0.645,0.138,126.714,0.333,0.0211,5.7e-06,4.0,0.683,10.0,182500.0,-5.03,0.629,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3cxr1nDPXbUgSw2vfHvs2h
0.861,0.585,124.004,0.193,0.00551,0.186,4.0,0.437,7.0,349960.0,-5.655,0.136,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1tXP07p1dsSu7v5kK6DZnu
0.796,0.099,101.247,0.0608,0.00415,0.926,4.0,0.24,4.0,387976.0,-6.029,0.0391,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6mbzP1DCc2wz4DjwJ6AaZT
0.945,0.377,122.025,0.063,2.33e-05,0.864,4.0,0.489,10.0,404200.0,-4.471,0.391,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0JE3kUQokMDdBFL72BYZgW
0.881,0.156,108.009,0.0749,0.000587,0.838,4.0,0.49,9.0,257735.0,-8.703,0.124,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5soMJpcVhSrGrB4prvPL6P
0.988,0.309,172.056,0.0661,4.88e-06,0.835,4.0,0.309,5.0,264501.0,-3.694,0.493,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:696eNRIkeGk04kvkiRRY47
0.948,0.346,98.288,0.0446,6.44e-05,0.807,4.0,0.31,5.0,259470.0,-4.208,0.301,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0CLjhpOb402D7U4vqFZCFH
0.905,0.363,134.163,0.0419,9.44e-06,5.4e-05,4.0,0.438,9.0,162667.0,-6.161,0.723,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2V4Bc2I962j7acQj1N0PiQ
0.765,0.111,136.699,0.0589,0.0696,2.57e-06,4.0,0.516,11.0,139987.0,-8.867,0.625,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6CdR5Zu0bpP03XjpNycbaa
0.675,0.0457,121.33,0.0372,0.000293,0.736,4.0,0.685,3.0,140480.0,-5.806,0.874,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:53LZqMzQEnjBkFXPqOq0cD
0.96,0.109,126.02,0.07,0.00169,0.000997,4.0,0.657,5.0,186067.0,-3.524,0.567,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5bU4KX47KqtDKKaLM4QCzh
0.896,0.285,79.966,0.0662,0.000108,0.416,4.0,0.394,11.0,315987.0,-5.396,0.239,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6p2iiGV6iIqFdFrPz1Ktbx
0.945,0.309,84.996,0.0695,0.0601,0.0,4.0,0.599,5.0,179240.0,-4.604,0.676,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0R7KP4GlUebdefGw2Sw9eh
0.887,0.166,104.046,0.0991,0.000303,0.0368,4.0,0.598,10.0,222667.0,-5.371,0.384,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1vo1kaYzGxtq5uGVyzos9E
0.911,0.369,183.974,0.056,4.28e-05,0.0,3.0,0.315,0.0,193880.0,-4.136,0.38,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:071qZ9lL7h6ULW1WNgQjE3
0.98,0.328,89.967,0.0879,4.21e-06,0.0186,4.0,0.451,7.0,205627.0,-3.734,0.303,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3DypApeEr6V617nb37He9F
0.929,0.389,137.868,0.0638,0.00094,0.000248,4.0,0.558,2.0,202307.0,-3.618,0.502,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:78mjaBatbfvwx5KJwI036H
0.898,0.164,149.983,0.0881,0.000228,0.0,4.0,0.452,0.0,192387.0,-6.387,0.251,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1cpkLUS6ZOD7u8AJuD4YUU
0.767,0.0942,94.174,0.0681,0.181,0.000856,4.0,0.365,9.0,248053.0,-6.185,0.422,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6crBy2sODw2HS53xquM6us
0.938,0.48,112.022,0.123,0.00296,0.000852,4.0,0.623,0.0,165960.0,-4.161,0.308,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3pYKJaLiixRcDFfcNhxZKK
0.905,0.142,97.106,0.0653,0.00227,3.29e-06,4.0,0.495,8.0,235653.0,-3.768,0.215,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0KGIbrNYktDXYyHopcDI2L
0.632,0.095,117.887,0.0359,0.223,0.0,4.0,0.49,10.0,224107.0,-3.847,0.19,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4K8KWU9Nd3QCAiAWAKpjjS
0.969,0.371,164.999,0.119,2.87e-05,0.000753,4.0,0.413,4.0,200147.0,-2.599,0.374,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:04BSvYghzdxjSJNpee36er
0.96,0.115,153.918,0.0856,7.74e-05,4.34e-06,4.0,0.43,10.0,176160.0,-4.267,0.264,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6znbTbavmg6c6mrWK81GqQ
0.875,0.123,121.467,0.0406,6.42e-05,0.000634,4.0,0.472,8.0,226400.0,-3.508,0.485,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0c1iL21nLuQNZTWiijOZUG
0.95,0.413,140.071,0.161,0.012,1.91e-06,4.0,0.534,9.0,207587.0,-2.712,0.527,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:308BpHy6evPQz9hSPpSLNf
0.667,0.229,113.018,0.0285,0.000984,0.027,4.0,0.503,11.0,245573.0,-6.831,0.101,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:71KtwiEpzcn9WxwlaS7ZJY
0.891,0.344,155.967,0.0452,8.93e-05,0.0,4.0,0.382,7.0,239213.0,-2.148,0.443,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:71xXyCmzYGQS1B6eF6U0pg
0.87,0.348,155.925,0.0537,0.00027,1.77e-05,4.0,0.415,9.0,236267.0,-3.552,0.264,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:31B9r2N9vAqhHciZanfucd
0.923,0.0689,144.0,0.0593,1.6e-05,0.00714,4.0,0.485,0.0,261507.0,-4.44,0.394,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5SAL0TJDz3EXn4ByipLndJ
0.918,0.209,104.023,0.038,0.000131,0.00324,4.0,0.54,4.0,263987.0,-5.389,0.694,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6ubp7SmSZDkJiII5F6jQCc
0.982,0.0539,131.895,0.287,0.000165,2.32e-06,4.0,0.448,9.0,299820.0,-3.971,0.0978,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:76AYOdnKWcSLviCsKDXyS1
0.895,0.715,143.829,0.101,0.0173,9.9e-06,4.0,0.442,4.0,238013.0,-4.388,0.489,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1HNRXicnRXw34nouoSQi3c
0.956,0.261,177.018,0.0663,7.61e-05,0.00992,3.0,0.197,10.0,244773.0,-2.908,0.209,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6zKF4293k44ItKWJJgrhXv
0.917,0.396,75.098,0.0854,0.0054,0.000133,4.0,0.51,4.0,272440.0,-4.806,0.313,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3gVhsZtseYtY1fMuyYq06F
0.998,0.217,106.815,0.0843,0.000156,0.784,4.0,0.605,1.0,261680.0,-3.818,0.0618,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7J9tkRgN26YmIHXl4fnVlp
0.987,0.323,134.029,0.145,0.00874,0.00289,4.0,0.583,7.0,239200.0,-3.378,0.11,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5OzH78l5I2ztipL0r8NaOK
0.966,0.0735,96.906,0.098,0.000127,0.0482,4.0,0.37,3.0,263053.0,-3.795,0.167,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:55I6kGwBh5Dymqtn0Txi1Q
0.974,0.138,84.761,0.0521,0.00018,0.909,4.0,0.249,1.0,243893.0,-3.581,0.597,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5t4raLj2HuARdxKoDefT57
0.987,0.318,77.501,0.113,3.96e-05,0.0119,4.0,0.445,7.0,223547.0,-2.988,0.243,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4wARWUOGya1Q9ldbPzdcrf
0.954,0.182,108.126,0.115,0.000479,0.000103,4.0,0.488,6.0,259280.0,-4.72,0.209,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2ybo43ThZJZJMfFdjgkrCK
0.978,0.404,194.943,0.157,0.00025,0.526,4.0,0.324,8.0,224547.0,-2.854,0.388,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0DNqmTzg21AVqL4WFDZ9OT
0.827,0.242,129.987,0.0528,0.00736,0.00108,4.0,0.533,8.0,230769.0,-6.677,0.184,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7ivt9fj1WBFTIOrdDegwmz
0.691,0.193,185.098,0.0474,9.99e-06,0.0159,4.0,0.379,10.0,210067.0,-12.126,0.539,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6W6v8YnNcuYpIKQs3PBef3
0.855,0.111,104.919,0.0402,0.000162,0.0701,3.0,0.466,7.0,220000.0,-7.231,0.424,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6CNECL0qynClheFnYBdfvc
0.806,0.449,112.543,0.0562,5.92e-05,0.407,4.0,0.234,10.0,318750.0,-6.787,0.235,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1KvlZQ64H7HWeGb3jGzLzT
0.525,0.218,82.473,0.0349,0.000102,0.0721,4.0,0.527,10.0,250182.0,-11.925,0.336,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7tdvDVIsMhnCnNVgUIPySq
0.907,0.0807,119.936,0.0382,8.93e-05,0.00554,4.0,0.538,10.0,246750.0,-6.88,0.438,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4emfh95cQIALVrEraoPrkn
0.91,0.145,130.033,0.0391,0.000178,0.00036,4.0,0.533,0.0,231462.0,-7.695,0.46,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:66AkYibFf7JMBpz0AZ9kSQ
0.918,0.207,175.104,0.13,1.51e-05,0.116,4.0,0.414,6.0,211457.0,-7.619,0.19,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3k9A6DulALNVTURNddIUwh
0.829,0.12,105.033,0.0313,4.95e-05,0.000519,4.0,0.529,9.0,202041.0,-5.317,0.535,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1yn1CphEmVt16RnmbDJ5xc
0.883,0.868,125.02,0.0341,0.00114,0.041,4.0,0.555,2.0,316718.0,-3.426,0.507,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:383QXk8nb2YrARMUwDdjQS
0.92,0.115,153.986,0.0489,0.0303,0.000412,4.0,0.274,6.0,189440.0,-4.096,0.0397,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6oO7WMjD6kEvCITLbVj0mu
0.723,0.233,160.048,0.0571,0.0661,1.91e-06,4.0,0.404,6.0,326983.0,-5.26,0.225,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2D52zjCyqEIQa221lhw6uk
0.873,0.204,116.681,0.0535,0.000264,0.0025,3.0,0.413,8.0,218933.0,-4.151,0.481,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0snQkGI5qnAmohLE7jTsTn
0.981,0.218,101.423,0.128,0.00662,0.0,4.0,0.556,1.0,255467.0,-2.688,0.716,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0EYOdF5FCkgOJJla8DI2Md
0.922,0.0696,79.342,0.0566,0.000918,0.035,4.0,0.364,0.0,235053.0,-4.217,0.227,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4e9eGQYsOiBcftrWXwsVco
0.889,0.258,131.073,0.261,0.00167,0.00215,4.0,0.451,1.0,153800.0,-2.693,0.586,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:31RTFPrB7wmYBhlkM2ILXG
0.797,0.125,150.301,0.0301,0.598,0.000427,4.0,0.295,8.0,320693.0,-3.193,0.107,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0GrHWVTDsaWcD4nrCGr7VE
0.962,0.37,158.618,0.0988,0.0448,0.0,4.0,0.305,1.0,216533.0,-2.076,0.0797,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:11WZXXvGyrtUBp15TtojxA
0.897,0.106,152.997,0.0479,0.000992,0.00458,4.0,0.244,1.0,328867.0,-2.402,0.232,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4mj2UMyJTBTaO7pffAK29j
0.972,0.318,180.798,0.186,0.00083,0.0158,4.0,0.207,4.0,200600.0,-3.21,0.364,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6y2DHyCYf6azhUfXmnuH6w
0.938,0.246,167.421,0.0603,0.00539,0.0,4.0,0.26,6.0,205800.0,-1.824,0.547,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1wGRSG94dLt8fIZWhR3rGG
0.967,0.0541,162.804,0.0964,0.000845,0.0,4.0,0.269,6.0,176867.0,-2.744,0.598,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6iFVJGxSVdFkzYQJL7Rgdk
0.88,0.649,169.597,0.0706,0.000331,0.023,4.0,0.428,1.0,116893.0,-2.392,0.946,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4dJMoLxnO93Ys7SqZNIxlg
0.791,0.439,133.204,0.0721,0.000126,0.0219,4.0,0.626,0.0,188600.0,-2.734,0.433,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3RgDvs9Jpvn3kUuaTek1R5
0.933,0.528,146.81,0.0349,6.83e-05,0.398,4.0,0.369,0.0,193627.0,-2.853,0.521,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4TRPgtjVmqg7EAWZe1T94E
0.775,0.186,86.712,0.0359,0.000121,0.00281,4.0,0.29,7.0,201907.0,-3.03,0.212,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2HVCLZ6dMDelXhloO5sAjV
0.477,0.133,129.006,0.0266,0.552,0.00729,4.0,0.475,5.0,201200.0,-7.527,0.227,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4sM7v7wyRAuV6ZTO2dvnCA
0.905,0.093,150.496,0.0559,0.000127,0.00925,4.0,0.367,1.0,240107.0,-4.152,0.648,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1B5Y9I5wPfvD3C2A81A36C
0.849,0.11,89.328,0.0328,0.000497,0.185,4.0,0.503,0.0,162667.0,-3.606,0.512,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:58lcznIKSNlOVdmklrPA99
0.988,0.846,139.941,0.0787,0.000108,0.309,4.0,0.552,1.0,229840.0,-2.555,0.619,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:14EORgkbXqIx5K4Haucmnb
0.836,0.153,105.173,0.0353,0.000647,0.431,4.0,0.543,4.0,515387.0,-9.11,0.56,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2MuWTIM3b0YEAskbeeFE1i
0.978,0.356,117.906,0.0727,0.0261,1.09e-05,4.0,0.47,7.0,210133.0,-5.399,0.503,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7lmeHLHBe4nmXzuXc0HDjk
0.968,0.423,125.04,0.0396,0.000248,8.28e-06,4.0,0.541,0.0,311813.0,-4.129,0.505,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3sHH7lklbfpcraDDvYnjo7
0.982,0.204,143.772,0.168,0.000237,0.000294,4.0,0.354,4.0,252613.0,-3.026,0.194,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:61mWefnWQOLf90gepjOCb3
0.953,0.357,120.013,0.0989,0.000201,0.0241,4.0,0.446,5.0,153773.0,-2.268,0.232,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0Xmbtw7NhNiDnL4BWy5wDh
0.716,0.0786,92.721,0.0326,0.000272,0.00123,4.0,0.379,4.0,279333.0,-4.312,0.239,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:33AxY0QUitvte6JV6B6uLE
0.955,0.207,126.009,0.154,0.000989,0.0133,4.0,0.602,6.0,273194.0,-4.888,0.193,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5QLH7zAdcAJLgR25gtvtoK
0.974,0.886,134.724,0.171,0.0177,5.44e-06,4.0,0.291,6.0,278600.0,-2.997,0.348,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6wqJeItl3Vc3az4ZicSQAB
0.959,0.0888,144.396,0.256,0.0319,0.0,4.0,0.428,6.0,249133.0,-3.727,0.262,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5wBaNy59nK8hJnx8AB2zRe
0.965,0.0978,138.035,0.0723,0.000123,9.87e-06,4.0,0.506,7.0,229773.0,-3.665,0.588,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6WaYiQUPel70HUaCZj5eND
0.871,0.345,123.529,0.0912,0.00408,0.00168,4.0,0.357,2.0,327747.0,-6.033,0.339,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7x86D0wH2PrWgSLz8Wtnzf
0.988,0.507,175.905,0.165,7.86e-05,0.0344,4.0,0.397,10.0,241080.0,-3.53,0.143,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4GFGnWzqjt28O9t8JAO2eF
0.995,0.345,120.003,0.141,2.52e-06,0.0096,1.0,0.463,8.0,248213.0,-3.402,0.0622,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4JM2NfRcxtUw6dmgKM5bwn
0.983,0.516,110.005,0.0998,1.52e-05,0.000657,4.0,0.521,7.0,300493.0,-3.994,0.12,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1OaNPfYZ465r5INNSKOCKy
0.989,0.143,194.917,0.179,1.1e-05,0.00184,3.0,0.316,9.0,274827.0,-3.775,0.128,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6ikcUdBnl1jiAcJzKKw05n
0.99,0.0797,119.492,0.217,4.54e-06,0.0391,4.0,0.473,8.0,212467.0,-3.537,0.0371,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:725psKOmvjhV8lZ5X1YJ4o
0.933,0.112,143.194,0.0526,0.00134,0.0529,4.0,0.473,7.0,477440.0,-5.513,0.0515,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3DIHtSrfsww1llW0aoRQtl
